temperature_c,humidity_percent,co2_ppm,methane_ppm,smoke_density,air_quality_index,room_type,status,heat_index,gas_ratio,fire_risk_score,air_degradation,hour,day_of_week
31.22178638578285,36.798392946068816,1196,0.0,24.2,191,garage,Warning,33.06170603308629,0.0,2.841307183146971,239.4,23,1
21.01,41.1,725,0.0,6.2,146,kitchen,Safe,23.065,0.0,1.5086,158.4,23,1
24.0,49.9,770,0.0,8.7,107,basement,Safe,26.495,0.0,1.7879999999999998,124.4,23,1
17.74,47.1,544,0.0,9.7,148,garage,Safe,20.095,0.0,1.4523999999999997,167.4,23,1
17.72,46.7,441,0.0,4.4,88,living_room,Safe,20.055,0.0,1.2392,96.8,23,1
19.96,43.4,698,0.0,7.4,128,garage,Safe,22.130000000000003,0.0,1.4936000000000005,142.8,23,1
45.77,75.5,4877,28.14,52.0,412,living_room,Danger,49.545,0.0057687576875768,4.8262,516.0,23,1
23.13,58.1,422,0.0,4.8,146,basement,Safe,26.035,0.0,1.5798,155.6,23,1
19.77,41.8,644,0.0,4.5,60,living_room,Safe,21.86,0.0,1.3662,69.0,23,1
30.45,51.9,1394,0.0,29.1,259,kitchen,Warning,33.045,0.0,2.991,317.2,23,1
22.0,47.2,440,0.0,5.8,114,living_room,Safe,24.36,0.0,1.552,125.6,23,1
20.7,56.7,632,0.0,4.5,136,garage,Safe,23.535,0.0,1.4220000000000002,145.0,23,1
25.7,42.8,619,0.0,1.2,102,bedroom,Safe,27.84,0.0,1.59,104.4,23,1
23.1,42.5,433,0.0,8.6,92,kitchen,Safe,25.225,0.0,1.73,109.2,23,1
31.82,52.2,1147,0.0,13.7,294,kitchen,Warning,34.43,0.0,2.4572,321.4,23,1
23.11,52.2,630,0.0,8.8,84,living_room,Safe,25.72,0.0,1.7386,101.6,23,1
21.37,42.0,665,0.0,2.0,93,garage,Safe,23.47,0.0,1.3622,97.0,23,1
22.62,51.2,692,0.0,9.2,99,garage,Safe,25.18,0.0,1.7252000000000005,117.4,23,1
19.55,40.8,753,0.0,3.3,83,garage,Safe,21.59,0.0,1.3050000000000002,89.6,23,1
22.91,55.3,589,0.0,6.8,69,kitchen,Safe,25.675,0.0,1.6466,82.6,23,1
19.11,49.5,719,0.0,5.5,138,living_room,Safe,21.585,0.0,1.3666,149.0,23,1
25.63,51.3,857,0.0,19.4,215,kitchen,Warning,28.195,0.0,2.3138,253.8,23,1
21.709601141633588,51.68336823387016,601,0.0,8.2,93,bedroom,Safe,24.29376955332709,0.0,1.6305760684980153,109.4,23,1
23.56,53.1,599,0.0,5.5,95,kitchen,Safe,26.215,0.0,1.6336,106.0,23,1
27.92,56.4,1046,0.0,24.6,281,living_room,Warning,30.74,0.0,2.6592,330.2,23,1
21.84,47.6,428,0.0,6.4,125,garage,Safe,24.22,0.0,1.5664,137.8,0,2
19.01,50.1,777,0.0,8.8,60,bedroom,Safe,21.515,0.0,1.4926,77.6,0,2
29.62885347454128,28.461311148278483,1417,0.0,18.8,181,living_room,Warning,31.0519190319552,0.0,2.529731208472476,218.6,0,2
29.29,62.6,1137,0.0,19.5,303,bedroom,Warning,32.42,0.0,2.5374,342.0,0,2
41.52,35.5,4472,50.0,50.6,398,kitchen,Danger,43.295,0.0111781801922647,4.5152,499.2,0,2
27.76,38.3,1359,0.0,31.3,218,basement,Warning,29.675,0.0,2.9176,280.6,0,2
32.51,50.1,1111,0.0,18.7,194,garage,Warning,35.015,0.0,2.6986,231.4,0,2
24.08073032045986,60.45946210969328,569,0.0,5.3,52,living_room,Safe,27.103703425944524,0.0,1.6568438192275916,62.6,0,2
24.36,57.6,460,0.0,1.9,81,living_room,Safe,27.24,0.0,1.5376,84.8,0,2
26.19,57.1,491,0.0,5.2,132,basement,Safe,29.045,0.0,1.7794,142.4,0,2
28.94,33.4,910,0.0,23.2,287,basement,Warning,30.61,0.0,2.6644,333.4,0,2
19.51,50.6,700,0.0,7.7,114,basement,Safe,22.040000000000003,0.0,1.4786,129.4,0,2
22.23,52.4,704,0.0,10.5,79,living_room,Safe,24.85,0.0,1.7538,100.0,0,2
20.13,56.0,726,0.0,9.7,100,garage,Safe,22.93,0.0,1.5958,119.4,0,2
18.48,58.7,610,0.0,1.8,78,garage,Safe,21.415,0.0,1.1808,81.6,0,2
28.45,57.6,1392,0.0,32.3,189,basement,Warning,31.33,0.0,2.999,253.6,0,2
21.9,40.6,564,0.0,1.1,99,garage,Safe,23.93,0.0,1.358,101.2,0,2
23.98,48.2,476,0.0,8.4,111,living_room,Safe,26.39,0.0,1.7748000000000002,127.8,0,2
33.99,54.0,1173,0.0,30.7,170,bedroom,Warning,36.690000000000005,0.0,3.2674000000000007,231.4,0,2
22.43,47.0,747,0.0,5.6,71,bedroom,Safe,24.78,0.0,1.5698,82.2,0,2
33.03,44.3,1413,0.0,15.5,286,kitchen,Warning,35.245000000000005,0.0,2.6018,317.0,0,2
31.62,55.1,1057,0.0,19.9,303,basement,Warning,34.375,0.0,2.6932,342.8,0,2
20.22,45.9,498,0.0,5.5,62,kitchen,Safe,22.515,0.0,1.4332,73.0,0,2
30.8,65.1,1427,0.0,30.9,312,garage,Warning,34.055,0.0,3.084,373.8,0,2
25.58,49.9,514,0.0,3.4,95,garage,Safe,28.075,0.0,1.6707999999999998,101.8,0,2
22.7,42.7,464,0.0,4.5,82,basement,Safe,24.835,0.0,1.542,91.0,0,2
24.44,55.9,1299,0.0,16.3,211,garage,Warning,27.235,0.0,2.1184000000000003,243.6,0,2
54.12,68.3,2332,23.74,94.3,531,kitchen,Danger,57.535,0.0101757393913416,7.0192,719.6,0,2
21.22,41.4,663,0.0,0.9,88,living_room,Safe,23.29,0.0,1.3092,89.8,0,2
18.17,41.4,564,0.0,9.1,70,basement,Safe,20.24,0.0,1.4542000000000002,88.2,0,2
23.12,55.8,812,0.0,8.4,89,living_room,Safe,25.91,0.0,1.7231999999999998,105.8,0,2
60.06,48.9,2370,60.83,71.9,416,bedroom,Danger,62.505,0.0256558414171235,6.4796000000000005,559.8,0,2
21.88,42.8,467,0.0,9.7,139,basement,Safe,24.02,0.0,1.7008,158.4,0,2
26.44,37.9,995,0.0,20.0,201,basement,Warning,28.335,0.0,2.3864,241.0,0,2
21.39,41.4,531,0.0,6.7,86,basement,Safe,23.46,0.0,1.5514,99.4,0,2
25.86,50.9,592,0.0,2.9,103,garage,Safe,28.405,0.0,1.6675999999999995,108.8,0,2
19.64,43.2,474,0.0,4.0,111,kitchen,Safe,21.8,0.0,1.3384,119.0,0,2
48.65,52.2,4104,71.1,103.8,501,garage,Danger,51.26,0.017320341047503,7.071000000000001,708.6,0,2
20.99,52.3,548,0.0,2.2,128,bedroom,Safe,23.605,0.0,1.3474,132.4,0,2
30.26,39.8,1091,0.0,31.4,310,bedroom,Warning,32.25,0.0,3.0716,372.8,0,2
25.12,42.2,572,0.0,1.2,73,bedroom,Safe,27.23,0.0,1.5552,75.4,0,2
29.22,44.2,1295,0.0,26.0,309,basement,Warning,31.43,0.0,2.7932,361.0,0,2
21.57,51.4,469,0.0,8.9,142,basement,Safe,24.14,0.0,1.6502000000000003,159.8,0,2
24.36,54.5,576,0.0,4.0,122,basement,Safe,27.085,0.0,1.6216000000000002,130.0,0,2
19.32,51.7,704,0.0,5.9,108,kitchen,Safe,21.905,0.0,1.3952000000000002,119.8,0,2
24.11,51.2,655,0.0,9.9,149,living_room,Safe,26.67,0.0,1.8426,168.8,0,2
29.25,63.6,1331,0.0,12.9,263,garage,Warning,32.43,0.0,2.271,288.8,0,2
30.64,52.7,1369,0.0,26.5,260,garage,Warning,33.275,0.0,2.8984,313.0,0,2
31.27,70.9,1353,0.0,24.3,227,basement,Warning,34.815,0.0,2.8482,275.6,0,2
35.88,54.7,1491,0.0,22.6,272,garage,Warning,38.615,0.0,3.0568000000000004,317.2,0,2
33.88,60.8,1158,0.0,16.0,300,kitchen,Warning,36.92,0.0,2.6728,332.0,0,2
19.15,42.4,565,0.0,1.3,119,garage,Safe,21.27,0.0,1.2009999999999998,121.6,1,2
24.31,55.7,545,0.0,8.2,75,bedroom,Safe,27.095,0.0,1.7866,91.4,1,2
20.89,43.8,552,0.0,9.2,73,bedroom,Safe,23.08,0.0,1.6214,91.4,1,2
21.91,56.8,724,0.0,0.3,69,kitchen,Safe,24.75,0.0,1.3265999999999998,69.6,1,2
23.35,51.5,494,0.0,8.8,152,bedroom,Safe,25.925,0.0,1.753,169.6,1,2
21.29,53.5,795,0.0,1.0,141,kitchen,Safe,23.965,0.0,1.3174,143.0,1,2
24.56,59.2,471,0.0,9.4,94,garage,Safe,27.52,0.0,1.8496,112.8,1,2
20.5,52.4,778,0.0,7.7,124,bedroom,Safe,23.12,0.0,1.5379999999999998,139.4,1,2
18.3,41.9,606,0.0,7.7,85,basement,Safe,20.395,0.0,1.406,100.4,1,2
25.99,54.9,662,0.0,1.8,102,living_room,Safe,28.735,0.0,1.6313999999999995,105.6,1,2
23.28,60.4,430,0.0,9.9,117,basement,Safe,26.3,0.0,1.7928000000000002,136.8,1,2
20.06,57.4,788,0.0,7.7,95,bedroom,Safe,22.93,0.0,1.5116,110.4,1,2
35.79,53.5,1343,0.0,17.9,189,basement,Warning,38.465,0.0,2.8634,224.8,1,2
22.48,53.5,781,0.0,10.6,73,kitchen,Safe,25.155,0.0,1.7728000000000002,94.2,1,2
21.45,51.4,417,0.0,4.9,128,bedroom,Safe,24.02,0.0,1.483,137.8,1,2
22.433052483573707,54.69360225993207,679,0.0,6.2,142,garage,Safe,25.16773259657031,0.0,1.5939831490144225,154.4,1,2
58.58,53.6,2742,97.82,41.1,479,bedroom,Danger,61.26,0.0356616842872767,5.158799999999999,561.2,1,2
24.82670660870321,35.600523538759504,490,0.0,1.4,88,living_room,Safe,26.606732785641185,0.0,1.5456023965221926,90.8,1,2
19.49,44.9,484,0.0,7.3,132,living_room,Safe,21.735,0.0,1.4613999999999998,146.6,1,2
22.31,41.3,503,0.0,5.4,84,living_room,Safe,24.375,0.0,1.5546,94.8,1,2
23.82,44.0,557,0.0,10.2,69,basement,Safe,26.02,0.0,1.8372,89.4,1,2
21.6,56.0,426,0.0,10.6,136,basement,Safe,24.4,0.0,1.7200000000000002,157.2,1,2
21.31,44.3,779,0.0,9.0,130,kitchen,Safe,23.525,0.0,1.6385999999999998,148.0,1,2
18.22,43.4,489,0.0,3.8,73,living_room,Safe,20.39,0.0,1.2452,80.6,1,2
24.19,52.0,480,0.0,4.0,73,basement,Safe,26.790000000000003,0.0,1.6114000000000002,81.0,1,2
20.1,42.4,505,0.0,4.9,133,bedroom,Safe,22.22,0.0,1.402,142.8,1,2
28.7,55.5,1335,0.0,29.4,287,bedroom,Warning,31.475,0.0,2.898,345.8,1,2
16.95,56.5,713,0.0,9.6,74,garage,Safe,19.775,0.0,1.401,93.2,1,2
19.92,40.5,800,0.0,4.0,129,basement,Safe,21.945,0.0,1.3552,137.0,1,2
20.35,47.5,442,0.0,0.1,108,garage,Safe,22.725,0.0,1.225,108.2,1,2
20.17,44.6,434,0.0,1.4,134,living_room,Safe,22.4,0.0,1.2662,136.8,1,2
23.73,44.4,551,0.0,3.3,91,bedroom,Safe,25.95,0.0,1.5558,97.6,1,2
22.22,54.6,439,0.0,6.4,62,garage,Safe,24.95,0.0,1.5892,74.8,1,2
19.18,40.6,477,0.0,2.5,60,garage,Safe,21.21,0.0,1.2508,65.0,1,2
18.48,57.8,598,0.0,5.0,81,kitchen,Safe,21.37,0.0,1.3088,91.0,1,2
26.338410039859216,54.71930843053752,587,0.0,10.3,132,garage,Safe,29.074375461386094,0.0,1.992304602391553,152.6,1,2
17.87,59.3,649,0.0,8.8,60,living_room,Safe,20.835,0.0,1.4242,77.6,1,2
22.36,57.9,407,0.0,7.2,128,basement,Safe,25.255,0.0,1.6296,142.4,1,2
18.97043437647082,48.17616249256522,545,0.0,7.4,111,basement,Safe,21.37924250109908,0.0,1.4342260625882493,125.8,1,2
23.86,41.6,424,0.0,9.3,86,kitchen,Safe,25.94,0.0,1.8036,104.6,1,2
22.43,46.4,795,0.0,8.4,90,bedroom,Safe,24.75,0.0,1.6818000000000002,106.8,1,2
18.48,42.8,427,0.0,9.1,96,garage,Safe,20.62,0.0,1.4728,114.2,1,2
49.89,36.1,4880,76.88,57.4,510,garage,Danger,51.695,0.0157508707232124,5.2894,624.8,1,2
48.52,55.4,4871,98.18,77.9,429,living_room,Danger,51.290000000000006,0.0201518883415435,6.027200000000001,584.8,1,2
19.82,50.5,573,0.0,0.5,138,living_room,Safe,22.345,0.0,1.2091999999999998,139.0,1,2
26.12,36.9,903,0.0,14.5,166,basement,Warning,27.965,0.0,2.1472,195.0,1,2
23.17,52.1,678,0.0,5.7,135,living_room,Safe,25.775,0.0,1.6182000000000003,146.4,2,2
17.93,56.1,625,0.0,5.9,127,garage,Safe,20.735,0.0,1.3118,138.8,2,2
25.98,57.3,782,0.0,9.5,67,kitchen,Safe,28.845,0.0,1.9388,86.0,2,2
22.75,59.7,678,0.0,9.7,71,kitchen,Safe,25.735,0.0,1.753,90.4,2,2
21.47,53.1,657,0.0,2.2,74,kitchen,Safe,24.125,0.0,1.3762,78.4,2,2
25.13,45.1,501,0.0,8.0,98,living_room,Safe,27.385,0.0,1.8278,114.0,2,2
22.89,57.7,622,0.0,9.7,138,living_room,Safe,25.775,0.0,1.7614,157.4,2,2
21.7,40.7,682,0.0,0.9,61,bedroom,Safe,23.735,0.0,1.338,62.8,2,2
17.92,57.4,769,0.0,3.8,80,basement,Safe,20.790000000000003,0.0,1.2272,87.6,2,2
18.87,42.0,543,0.0,2.6,134,kitchen,Safe,20.97,0.0,1.2362000000000002,139.2,2,2
18.36,45.3,588,0.0,3.9,75,kitchen,Safe,20.625,0.0,1.2576,82.8,2,2
25.49,42.4,436,0.0,8.5,97,kitchen,Safe,27.61,0.0,1.8694,114.0,2,2
20.4,52.5,555,0.0,9.8,97,living_room,Safe,23.025,0.0,1.616,116.6,2,2
28.69,65.9,1123,0.0,19.6,257,garage,Warning,31.985,0.0,2.5054,296.2,2,2
33.58,36.5,1152,0.0,17.9,234,bedroom,Warning,35.405,0.0,2.7308,269.8,2,2
24.91,57.6,805,0.0,3.3,106,kitchen,Safe,27.79,0.0,1.6265999999999998,112.6,2,2
23.75,59.5,526,0.0,4.5,96,basement,Safe,26.725,0.0,1.605,105.0,2,2
20.06,42.3,792,0.0,5.9,64,kitchen,Safe,22.175,0.0,1.4396,75.8,2,2
33.263803558957235,70.77173897847756,1255,0.0,26.1,261,garage,Warning,36.80239050788112,0.0,3.039828213537434,313.2,2,2
34.36,48.7,1326,0.0,31.8,299,bedroom,Warning,36.795,0.0,3.3336,362.6,2,2
17.68,45.3,785,0.0,5.6,119,bedroom,Safe,19.945,0.0,1.2848,130.2,2,2
20.12,51.5,690,0.0,5.6,129,garage,Safe,22.695,0.0,1.4312,140.2,2,2
36.85,62.1,4427,48.35,47.2,346,kitchen,Danger,39.955,0.0109191508581752,4.099,440.4,2,2
31.89,53.9,1130,0.0,31.9,217,kitchen,Warning,34.585,0.0,3.1894,280.8,2,2
21.59,50.6,721,0.0,1.1,109,living_room,Safe,24.12,0.0,1.3394,111.2,2,2
22.14,42.1,651,0.0,6.8,118,basement,Safe,24.245,0.0,1.6004,131.6,2,2
21.07,41.7,532,0.0,8.5,117,kitchen,Safe,23.155,0.0,1.6042,134.0,2,2
17.3,55.5,592,0.0,4.4,84,kitchen,Safe,20.075000000000003,0.0,1.214,92.8,2,2
18.44,53.5,665,0.0,6.3,142,living_room,Safe,21.115,0.0,1.3584,154.6,2,2
22.54,58.4,424,0.0,8.8,103,bedroom,Safe,25.46,0.0,1.7044,120.6,2,2
37.67,54.2,3500,50.7,55.3,424,bedroom,Danger,40.38,0.0144815766923736,4.4722,534.6,2,2
45.92,42.3,3052,85.84,39.7,355,basement,Danger,48.035,0.0281166066164428,4.3432,434.4,2,2
23.97,50.6,540,0.0,8.2,110,kitchen,Safe,26.5,0.0,1.7662,126.4,2,2
22.86,43.6,437,0.0,6.9,95,bedroom,Safe,25.04,0.0,1.6476,108.8,2,2
24.19,49.8,504,0.0,4.1,76,basement,Safe,26.68,0.0,1.6154,84.2,2,2
32.39,48.5,854,0.0,20.7,186,garage,Warning,34.815,0.0,2.7714,227.4,2,2
47.82,60.3,4330,56.54,64.7,529,living_room,Danger,50.835,0.0130547217732625,5.4572,658.4,2,2
23.91,50.4,704,0.0,5.4,82,basement,Safe,26.43,0.0,1.6506,92.8,2,2
22.02,44.2,559,0.0,5.8,85,kitchen,Safe,24.23,0.0,1.5532,96.6,2,2
21.17,52.3,756,0.0,0.6,72,basement,Safe,23.785000000000004,0.0,1.2942,73.2,2,2
21.85,54.7,522,0.0,6.3,66,basement,Safe,24.585,0.0,1.5630000000000002,78.6,2,2
17.11,48.7,463,0.0,1.0,87,basement,Safe,19.545,0.0,1.0666,89.0,2,2
23.68,59.3,504,0.0,8.8,81,basement,Safe,26.645,0.0,1.7728000000000002,98.6,2,2
18.05,53.4,743,0.0,-0.2,120,living_room,Safe,20.72,0.0,1.075,119.6,2,2
18.53,54.7,410,0.0,5.8,144,living_room,Safe,21.265,0.0,1.3438,155.6,2,2
48.24,67.2,3875,81.92,71.9,438,kitchen,Danger,51.6,0.0211351909184726,5.7704,581.8,2,2
19.63,43.8,473,0.0,4.3,126,basement,Safe,21.82,0.0,1.3498,134.6,2,2
18.93,50.8,779,0.0,9.4,76,bedroom,Safe,21.47,0.0,1.5117999999999998,94.8,2,2
26.03,55.7,961,0.0,12.2,301,kitchen,Warning,28.815,0.0,2.0498000000000003,325.4,2,2
24.87,53.7,481,0.0,5.8,86,living_room,Safe,27.555,0.0,1.7242000000000002,97.6,2,2
21.52,52.7,531,0.0,9.1,109,bedroom,Safe,24.155,0.0,1.6552,127.2,2,2
22.01,57.1,665,0.0,8.4,130,basement,Safe,24.865,0.0,1.6566000000000003,146.8,2,2
18.66,50.1,400,0.0,2.8,142,living_room,Safe,21.165,0.0,1.2315999999999998,147.6,2,2
26.07,67.5,856,0.0,13.5,284,living_room,Warning,29.445,0.0,2.1042,311.0,2,2
36.51,24.2,4499,35.45,76.3,356,living_room,Danger,37.72,0.0078777777777777,5.2426,508.6,2,2
21.38,48.2,516,0.0,8.9,86,kitchen,Safe,23.79,0.0,1.6387999999999998,103.8,3,2
33.79,38.7,1341,0.0,21.7,313,bedroom,Warning,35.725,0.0,2.8953999999999995,356.4,3,2
41.19,67.8,4289,47.78,75.1,393,basement,Danger,44.58,0.0111375291375291,5.4754,543.2,3,2
22.85,40.5,542,0.0,5.8,62,garage,Safe,24.875,0.0,1.6030000000000002,73.6,3,2
18.61,50.3,636,0.0,7.9,116,living_room,Safe,21.125,0.0,1.4326,131.8,3,2
24.51,45.7,725,0.0,8.4,70,garage,Safe,26.795,0.0,1.8066,86.8,3,2
20.7,55.7,420,0.0,0.6,79,kitchen,Safe,23.485,0.0,1.266,80.2,3,2
46.61,68.7,3833,57.25,44.1,450,garage,Danger,50.045,0.0149321857068335,4.560599999999999,538.2,3,2
52.41,46.8,3728,35.55,73.1,345,garage,Danger,54.75,0.0095333869670152,6.068599999999999,491.2,3,2
23.17,46.5,820,0.0,10.6,149,garage,Safe,25.495,0.0,1.8142000000000005,170.2,3,2
19.3,49.1,466,0.0,7.1,60,living_room,Safe,21.755000000000003,0.0,1.442,74.2,3,2
18.7,50.5,402,0.0,4.9,88,living_room,Safe,21.225,0.0,1.318,97.8,3,2
21.72,44.7,503,0.0,5.8,94,living_room,Safe,23.955,0.0,1.5352,105.6,3,2
19.48,41.6,746,0.0,8.6,58,garage,Safe,21.56,0.0,1.5128,75.2,3,2
21.27,44.2,666,0.0,7.6,64,basement,Safe,23.48,0.0,1.5802,79.2,3,2
18.56,45.7,580,0.0,0.6,60,basement,Safe,20.845,0.0,1.1376,61.2,3,2
17.59,41.9,527,0.0,7.6,105,kitchen,Safe,19.685,0.0,1.3594000000000002,120.2,3,2
20.54,48.4,733,0.0,7.7,131,bedroom,Safe,22.96,0.0,1.5404,146.4,3,2
24.27,50.9,652,0.0,3.4,132,bedroom,Safe,26.815,0.0,1.5921999999999998,138.8,3,2
56.0,64.4,5030,26.99,49.4,388,bedroom,Danger,59.22,0.0053647386205525,5.336,486.8,3,2
32.99,69.7,1438,0.0,31.1,171,bedroom,Warning,36.475,0.0,3.2234000000000003,233.2,3,2
32.15,58.9,939,0.0,21.1,311,bedroom,Warning,35.095,0.0,2.773,353.2,3,2
24.7,54.4,439,0.0,9.5,85,garage,Safe,27.42,0.0,1.862,104.0,3,2
23.02,41.6,740,0.0,8.9,81,living_room,Safe,25.1,0.0,1.7372,98.8,3,2
24.23552371093796,56.66232807346482,721,0.0,8.5,53,basement,Safe,27.068640114611203,0.0,1.7941314226562777,70.0,3,2
20.33,43.0,493,0.0,5.7,119,basement,Safe,22.48,0.0,1.4477999999999998,130.4,3,2
21.26,43.9,609,0.0,5.6,132,kitchen,Safe,23.455,0.0,1.4996,143.2,3,2
24.52,59.2,667,0.0,9.9,71,basement,Safe,27.48,0.0,1.8672,90.8,3,2
23.86,50.9,685,0.0,11.0,59,living_room,Safe,26.405,0.0,1.8716,81.0,3,2
17.38,53.7,531,0.0,9.4,112,basement,Safe,20.065,0.0,1.4187999999999998,130.8,3,2
25.99,56.0,1110,0.0,20.3,201,living_room,Warning,28.79,0.0,2.3714,241.6,3,2
20.0,45.9,436,0.0,2.5,131,bedroom,Safe,22.295,0.0,1.3,136.0,3,2
25.95,50.5,1483,0.0,11.6,241,bedroom,Warning,28.475,0.0,2.021,264.2,3,2
24.21,58.6,493,0.0,7.9,109,garage,Safe,27.14,0.0,1.7686,124.8,3,2
19.51,56.3,722,0.0,0.7,110,kitchen,Safe,22.325000000000003,0.0,1.1986,111.4,3,2
33.11,57.4,1488,0.0,25.9,314,living_room,Warning,35.98,0.0,3.0226,365.8,3,2
32.95,34.7,1432,0.0,31.7,251,living_room,Warning,34.685,0.0,3.245,314.4,3,2
18.69,58.2,654,0.0,5.4,56,basement,Safe,21.6,0.0,1.3374,66.8,3,2
24.76,50.5,1409,0.0,20.2,238,garage,Warning,27.285,0.0,2.2936,278.4,3,2
24.7,53.9,725,0.0,10.8,98,garage,Safe,27.395,0.0,1.914,119.6,3,2
19.02,57.5,694,0.0,3.4,112,living_room,Safe,21.895,0.0,1.2772,118.8,3,2
19.41,41.9,751,0.0,9.8,99,garage,Safe,21.505,0.0,1.5566,118.6,3,2
19.85,50.6,734,0.0,7.1,132,kitchen,Safe,22.380000000000003,0.0,1.475,146.2,3,2
32.3,62.7,1376,0.0,31.3,280,living_room,Warning,35.434999999999995,0.0,3.19,342.6,3,2
32.31,43.7,1329,0.0,13.8,236,bedroom,Warning,34.495000000000005,0.0,2.4906,263.6,3,2
42.61,23.8,1830,88.84,82.8,390,basement,Danger,43.8,0.0485199344620426,5.868599999999999,555.6,3,2
25.44,46.4,786,0.0,3.0,138,bedroom,Safe,27.76,0.0,1.6464,144.0,3,2
22.34,53.9,696,0.0,7.3,65,living_room,Safe,25.035,0.0,1.6324,79.6,3,2
22.43,60.2,686,0.0,4.9,121,basement,Safe,25.44,0.0,1.5418,130.8,3,2
37.84,24.6,4615,75.7,47.4,388,bedroom,Danger,39.07,0.016399480069324,4.1664,482.8,3,2
19.57,58.0,491,0.0,6.5,139,kitchen,Safe,22.47,0.0,1.4342,152.0,3,2
30.0,58.1,1450,0.0,26.4,220,basement,Warning,32.905,0.0,2.8560000000000003,272.8,3,2
22.26,41.7,524,0.0,1.3,138,kitchen,Safe,24.345,0.0,1.3876,140.6,3,2
24.86,54.5,792,0.0,8.2,92,bedroom,Safe,27.585,0.0,1.8196,108.4,4,2
21.52,44.5,602,0.0,4.5,150,living_room,Safe,23.745,0.0,1.4712,159.0,4,2
19.3,41.9,683,0.0,9.0,65,kitchen,Safe,21.395,0.0,1.518,83.0,4,2
45.98,62.7,3502,64.46,69.8,497,bedroom,Danger,49.115,0.0184013702540679,5.5508,636.6,4,2
23.15,55.8,602,0.0,6.8,99,living_room,Safe,25.94,0.0,1.661,112.6,4,2
21.0,48.3,473,0.0,-0.0,146,living_room,Safe,23.415,0.0,1.26,146.0,4,2
17.55,44.9,761,0.0,6.4,50,living_room,Safe,19.795,0.0,1.309,62.8,4,2
19.9,59.1,455,0.0,10.0,74,basement,Safe,22.855,0.0,1.594,94.0,4,2
23.81,45.1,543,0.0,9.9,142,garage,Safe,26.065,0.0,1.8246,161.8,4,2
24.51,45.3,656,0.0,9.0,113,basement,Safe,26.775,0.0,1.8306,131.0,4,2
59.14,73.9,4553,31.84,108.0,537,bedroom,Danger,62.835,0.0069916556873078,7.868399999999999,753.0,4,2
53.08,39.6,1718,80.32,68.4,454,garage,Danger,55.06,0.0467248400232693,5.9208,590.8,4,2
56.24,30.2,4770,87.48,81.5,414,bedroom,Danger,57.75,0.0183357786627541,6.634399999999999,577.0,4,2
19.96,51.9,565,0.0,4.2,128,basement,Safe,22.555,0.0,1.3656,136.4,4,2
22.35,53.6,786,0.0,7.8,106,living_room,Safe,25.03,0.0,1.653,121.6,4,2
22.01,59.1,567,0.0,7.4,101,living_room,Safe,24.965000000000003,0.0,1.6166,115.8,4,2
24.49,41.8,598,0.0,9.6,63,living_room,Safe,26.58,0.0,1.8534,82.2,4,2
20.00426817972045,48.81518969789932,482,0.0,10.5,116,living_room,Safe,22.44502766461542,0.0,1.620256090783227,137.0,4,2
23.4,52.3,725,0.0,3.3,123,basement,Safe,26.015,0.0,1.536,129.6,4,2
42.08,48.6,2533,46.97,96.6,341,bedroom,Danger,44.51,0.0185359116022099,6.3888,534.2,4,2
21.66,44.7,652,0.0,2.8,109,garage,Safe,23.895,0.0,1.4116,114.6,4,2
24.2,57.5,490,0.0,7.6,138,garage,Safe,27.075,0.0,1.7559999999999998,153.2,4,2
24.8,43.3,432,0.0,10.3,70,kitchen,Safe,26.965,0.0,1.9,90.6,4,2
21.11,58.6,707,0.0,7.9,78,garage,Safe,24.04,0.0,1.5825999999999998,93.8,4,2
20.51,53.6,539,0.0,6.3,72,kitchen,Safe,23.19,0.0,1.4826,84.6,4,2
53.14,59.9,4203,78.51,52.4,524,garage,Danger,56.135,0.0186750713606089,5.2844,628.8,4,2
25.57,59.4,689,0.0,9.9,139,kitchen,Safe,28.54,0.0,1.9302,158.8,4,2
18.96,56.6,426,0.0,9.6,55,basement,Safe,21.79,0.0,1.5215999999999998,74.2,4,2
32.14,39.4,1022,0.0,29.2,221,garage,Warning,34.11,0.0,3.0964,279.4,4,2
22.24,49.1,569,0.0,6.2,77,living_room,Safe,24.695,0.0,1.5824,89.4,4,2
17.08,45.6,652,0.0,3.2,104,bedroom,Safe,19.36,0.0,1.1527999999999998,110.4,4,2
20.71,44.4,532,0.0,6.3,67,garage,Safe,22.93,0.0,1.4946,79.6,4,2
21.24,53.0,584,0.0,0.8,107,garage,Safe,23.89,0.0,1.3063999999999998,108.6,4,2
21.69,47.5,712,0.0,4.3,101,basement,Safe,24.065,0.0,1.4734000000000005,109.6,4,2
24.47,55.4,616,0.0,2.0,153,bedroom,Safe,27.24,0.0,1.5482,157.0,4,2
30.77,59.4,1246,0.0,19.4,187,basement,Warning,33.74,0.0,2.6222000000000003,225.8,4,2
43.68,64.1,1870,83.07,63.9,441,kitchen,Danger,46.885,0.0443987172634954,5.1768,568.8,4,2
19.4,55.6,672,0.0,7.4,64,kitchen,Safe,22.18,0.0,1.46,78.8,4,2
46.06,43.1,2046,80.1,98.9,399,garage,Danger,48.215,0.0391304347826086,6.7196,596.8,4,2
22.75,51.9,675,0.0,9.1,126,kitchen,Safe,25.345,0.0,1.729,144.2,4,2
33.07,60.8,1191,0.0,32.1,306,basement,Warning,36.11,0.0,3.2682,370.2,4,2
